1916	4	what
1917	5	the
1918	6	dentist
1919	7	carried
1920	8	in
1921	9	the
1922	10	office
1923	11	during
1924	12	the
1925	13	holidays
1926	14	.
1927	15	<eos>
1928	0	The
1929	1	assistant
1930	2	clearly
1931	3	forgot
1932	4	what
1933	5	the
1934	6	economist
1935	7	prevented
1936	8	in
1937	9	the
1938	10	hall
1939	11	in
1940	12	the
1941	13	morning
1942	14	.
1943	15	<eos>
1944	0	The
1945	1	waiter
1946	2	gradually
1947	3	forgot
1948	4	what
1949	5	the
1950	6	customer
1951	7	bought
1952	8	in
1953	9	the
1954	10	pub
1955	11	in
1956	12	the
1957	13	evening
1958	14	.
1959	15	<eos>
1960	0	The
1961	1	drivers
1962	2	stupidly
1963	3	forgot
1964	4	what
1965	5	the
1966	6	gardener
1967	7	saved
1968	8	in
1969	9	the
1970	10	garden
1971	11	during
1972	12	the
1973	13	weekend
1974	14	.
1975	15	<eos>
1976	0	The
1977	1	inspector
1978	2	foolishly
1979	3	forgot
1980	4	what
1981	5	the
1982	6	prisoner
1983	7	discovered
1984	8	in
1985	9	the
1986	10	cell
1987	11	in
1988	12	the
1989	13	evening
1990	14	.
1991	15	<eos>
1992	0	The
1993	1	intern
1994	2	stupidly
1995	3	forgot
1996	4	what
1997	5	the
1998	6	surgeon
1999	7	found
2000	8	in
2001	9	the
2002	10	hospital
2003	11	in
2004	12	the
2005	13	evening
2006	14	.
2007	15	<eos>
2008	0	The
2009	1	archaeologist
2010	2	regrettably
2011	3	forgot
2012	4	what
2013	5	the
2014	6	excavator
2015	7	ruined
2016	8	on
2017	9	the
2018	10	site
2019	11	in
2020	12	the
2021	13	morning
2022	14	.
2023	15	<eos>
2024	0	The
2025	1	publisher
2026	2	almost
2027	3	explained
2028	4	what
2029	5	the
2030	6	writer
2031	7	highlighted
2032	8	in
2033	9	the
2034	10	study
2035	11	during
2036	12	the
2037	13	weekend
2038	14	.
2039	15	<eos>
2040	0	The
2041	1	employer
2042	2	totally
2043	3	explained
2044	4	what
2045	5	the
2046	6	colleague
2047	7	eliminated
2048	8	in
2049	9	the
2050	10	building
2051	11	in
2052	12	the
2053	13	morning
2054	14	.
2055	15	<eos>
2056	0	The
2057	1	critic
2058	2	carefully
2059	3	explained
2060	4	what
2061	5	the
2062	6	architect
2063	7	destroyed
2064	8	on
2065	9	the
2066	10	site
2067	11	during
2068	12	the
2069	13	holidays
2070	14	.
2071	15	<eos>
2072	0	The
2073	1	landlord
2074	2	promptly
2075	3	explained
2076	4	what
2077	5	the
2078	6	tenant
2079	7	ignored
2080	8	in
2081	9	the
2082	10	house
2083	11	in
2084	12	the
2085	13	afternoon
2086	14	.
2087	15	<eos>
2088	0	The
2089	1	boss
2090	2	slowly
2091	3	explained
2092	4	what
2093	5	the
2094	6	designer
2095	7	designed
2096	8	in
2097	9	the
2098	10	bar
2099	11	during
2100	12	the
2101	13	holidays
2102	14	.
2103	15	<eos>
2104	0	The
2105	1	critic
2106	2	gradually
2107	3	explained
2108	4	what
2109	5	the
2110	6	painters
2111	7	modified
2112	8	in
2113	9	the
2114	10	studio
2115	11	in
2116	12	the
2117	13	morning
2118	14	.
2119	15	<eos>
2120	0	The
2121	1	cleaner
2122	2	obviously
2123	3	knew
2124	4	why
2125	5	the
2126	6	resident
2127	7	identified
2128	8	in
2129	9	the
2130	10	hall
2131	11	in
2132	12	the
2133	13	morning
2134	14	.
2135	15	<eos>
2136	0	The
2137	1	victim
2138	2	clearly
2139	3	knew
2140	4	why
2141	5	the
2142	6	murderer
2143	7	held
2144	8	in
2145	9	the
2146	10	hall
2147	11	in
2148	12	the
2149	13	evening
2150	14	.
2151	15	<eos>
2152	0	The
2153	1	professor
2154	2	totally
2155	3	knew
2156	4	why
2157	5	the
2158	6	scientist
2159	7	installed
2160	8	in
2161	9	the
2162	10	building
2163	11	during
2164	12	the
2165	13	weekend
2166	14	.
2167	15	<eos>
2168	0	The
2169	1	policeman
2170	2	stupidly
2171	3	knew
2172	4	why
2173	5	the
2174	6	butcher
2175	7	recognized
2176	8	in
2177	9	the
2178	10	shop
2179	11	in
2180	12	the
2181	13	morning
2182	14	.
2183	15	<eos>
2184	0	The
2185	1	coach
2186	2	regrettably
2187	3	knew
2188	4	why
2189	5	the
2190	6	pupil
2191	7	caught
2192	8	in
2193	9	the
2194	10	gym
2195	11	during
2196	12	the
2197	13	weekend
2198	14	.
2199	15	<eos>
2200	0	The
2201	1	associate
2202	2	totally
2203	3	knew
2204	4	why
2205	5	the
2206	6	accountant
2207	7	unveiled
2208	8	in
2209	9	the
2210	10	office
2211	11	in
2212	12	the
2213	13	afternoon
2214	14	.
2215	15	<eos>
2216	0	The
2217	1	author
2218	2	obviously
2219	3	knew
2220	4	why
2221	5	the
2222	6	editor
2223	7	praised
2224	8	in
2225	9	the
2226	10	studio
2227	11	during
2228	12	the
2229	13	holidays
2230	14	.
2231	15	<eos>
2232	0	The
2233	1	nurse
2234	2	almost
2235	3	forgot
2236	4	why
2237	5	the
2238	6	dentist
2239	7	carried
2240	8	in
2241	9	the
2242	10	office
2243	11	during
2244	12	the
2245	13	holidays
2246	14	.
2247	15	<eos>
2248	0	The
2249	1	assistant
2250	2	clearly
2251	3	forgot
2252	4	why
2253	5	the
2254	6	economist
2255	7	prevented
2256	8	in
2257	9	the
2258	10	hall
2259	11	in
2260	12	the
2261	13	morning
2262	14	.
2263	15	<eos>
2264	0	The
2265	1	waiter
2266	2	gradually
2267	3	forgot
2268	4	why
2269	5	the
2270	6	customer
2271	7	bought
2272	8	in
2273	9	the
2274	10	pub
2275	11	in
2276	12	the
2277	13	evening
2278	14	.
2279	15	<eos>
2280	0	The
2281	1	drivers
2282	2	stupidly
2283	3	forgot
2284	4	why
2285	5	the
2286	6	gardener
2287	7	saved
2288	8	in
2289	9	the
2290	10	garden
2291	11	during
2292	12	the
2293	13	weekend
2294	14	.
2295	15	<eos>
2296	0	The
2297	1	inspector
2298	2	foolishly
2299	3	forgot
2300	4	why
2301	5	the
2302	6	prisoner
2303	7	discovered
2304	8	in
2305	9	the
2306	10	cell
2307	11	in
2308	12	the
2309	13	evening
2310	14	.
2311	15	<eos>
2312	0	The
2313	1	intern
2314	2	stupidly
2315	3	forgot
2316	4	why
2317	5	the
2318	6	surgeon
2319	7	found
2320	8	in
2321	9	the
2322	10	hospital
2323	11	in
2324	12	the
2325	13	evening
2326	14	.
2327	15	<eos>
2328	0	The
2329	1	archaeologist
2330	2	regrettably
2331	3	forgot
2332	4	why
2333	5	the
2334	6	excavator
2335	7	ruined
2336	8	on
2337	9	the
2338	10	site
2339	11	in
2340	12	the
2341	13	morning
2342	14	.
2343	15	<eos>
2344	0	The
2345	1	publisher
2346	2	almost
2347	3	explained
2348	4	why
2349	5	the
2350	6	writer
2351	7	highlighted
2352	8	in
2353	9	the
2354	10	study
2355	11	during
2356	12	the
2357	13	weekend
2358	14	.
2359	15	<eos>
2360	0	The
2361	1	employer
2362	2	totally
2363	3	explained
2364	4	why
2365	5	the
2366	6	colleague
2367	7	eliminated
2368	8	in
2369	9	the
2370	10	building
2371	11	in
2372	12	the
2373	13	morning
2374	14	.
2375	15	<eos>
2376	0	The
2377	1	critic
2378	2	carefully
2379	3	explained
2380	4	why
2381	5	the
2382	6	architect
2383	7	destroyed
2384	8	on
2385	9	the
2386	10	site
2387	11	during
2388	12	the
2389	13	holidays
2390	14	.
2391	15	<eos>
2392	0	The
2393	1	landlord
2394	2	promptly
2395	3	explained
2396	4	why
2397	5	the
2398	6	tenant
2399	7	ignored
2400	8	in
2401	9	the
2402	10	house
2403	11	in
2404	12	the
2405	13	afternoon
2406	14	.
2407	15	<eos>
2408	0	The
2409	1	boss
2410	2	slowly
2411	3	explained
2412	4	why
2413	5	the
2414	6	designer
2415	7	designed
2416	8	in
2417	9	the
2418	10	bar
2419	11	during
2420	12	the
2421	13	holidays
2422	14	.
2423	15	<eos>
2424	0	The
2425	1	critic
2426	2	gradually
2427	3	explained
2428	4	why
2429	5	the
2430	6	painters
2431	7	modified
2432	8	in
2433	9	the
2434	10	studio
2435	11	in
2436	12	the
2437	13	morning
2438	14	.
2439	15	<eos>
2440	0	The
2441	1	cleaner
2442	2	obviously
2443	3	knew
2444	4	how
2445	5	the
2446	6	resident
2447	7	identified
2448	8	in
2449	9	the
2450	10	hall
2451	11	in
2452	12	the
2453	13	morning
2454	14	.
2455	15	<eos>
2456	0	The
2457	1	victim
2458	2	clearly
2459	3	knew
2460	4	how
2461	5	the
2462	6	murderer
2463	7	held
2464	8	in
2465	9	the
2466	10	hall
2467	11	in
2468	12	the
2469	13	evening
2470	14	.
2471	15	<eos>
2472	0	The
2473	1	professor
2474	2	totally
2475	3	knew
2476	4	how
2477	5	the
2478	6	scientist
2479	7	installed
2480	8	in
2481	9	the
2482	10	building
2483	11	during
2484	12	the
2485	13	weekend
2486	14	.
2487	15	<eos>
2488	0	The
2489	1	policeman
2490	2	stupidly
2491	3	knew
2492	4	how
2493	5	the
2494	6	butcher
2495	7	recognized
2496	8	in
2497	9	the
2498	10	shop
2499	11	in
2500	12	the
2501	13	morning
2502	14	.
2503	15	<eos>
2504	0	The
2505	1	coach
2506	2	regrettably
2507	3	knew
2508	4	how
2509	5	the
2510	6	pupil
2511	7	caught
2512	8	in
2513	9	the
2514	10	gym
2515	11	during
2516	12	the
2517	13	weekend
2518	14	.
2519	15	<eos>
2520	0	The
2521	1	associate
2522	2	totally
2523	3	knew
2524	4	how
2525	5	the
2526	6	accountant
2527	7	unveiled
2528	8	in
2529	9	the
2530	10	office
2531	11	in
2532	12	the
2533	13	afternoon
2534	14	.
2535	15	<eos>
2536	0	The
2537	1	author
2538	2	obviously
2539	3	knew
2540	4	how
2541	5	the
2542	6	editor
2543	7	praised
2544	8	in
2545	9	the
2546	10	studio
2547	11	during
2548	12	the
2549	13	holidays
2550	14	.
2551	15	<eos>
2552	0	The
2553	1	nurse
2554	2	almost
2555	3	forgot
2556	4	how
2557	5	the
2558	6	dentist
2559	7	carried
2560	8	in
2561	9	the
2562	10	office
2563	11	during
2564	12	the
2565	13	holidays
2566	14	.
2567	15	<eos>
2568	0	The
2569	1	assistant
2570	2	clearly
2571	3	forgot
2572	4	how
2573	5	the
2574	6	economist
2575	7	prevented
2576	8	in
2577	9	the
2578	10	hall
2579	11	in
2580	12	the
2581	13	morning
2582	14	.
2583	15	<eos>
2584	0	The
2585	1	waiter
2586	2	gradually
2587	3	forgot
2588	4	how
2589	5	the
2590	6	customer
2591	7	bought
2592	8	in
2593	9	the
2594	10	pub
2595	11	in
2596	12	the
2597	13	evening
2598	14	.
2599	15	<eos>
2600	0	The
2601	1	drivers
2602	2	stupidly
2603	3	forgot
2604	4	how
2605	5	the
2606	6	gardener
2607	7	saved
2608	8	in
2609	9	the
2610	10	garden
2611	11	during
2612	12	the
2613	13	weekend
2614	14	.
2615	15	<eos>
2616	0	The
2617	1	inspector
2618	2	foolishly
2619	3	forgot
2620	4	how
2621	5	the
2622	6	prisoner
2623	7	discovered
2624	8	in
2625	9	the
2626	10	cell
2627	11	in
2628	12	the
2629	13	evening
2630	14	.
2631	15	<eos>
2632	0	The
2633	1	intern
2634	2	stupidly
2635	3	forgot
2636	4	how
2637	5	the
2638	6	surgeon
2639	7	found
2640	8	in
2641	9	the
2642	10	hospital
2643	11	in
2644	12	the
2645	13	evening
2646	14	.
2647	15	<eos>
2648	0	The
2649	1	archaeologist
2650	2	regrettably
2651	3	forgot
2652	4	how
2653	5	the
2654	6	excavator
2655	7	ruined
2656	8	on
2657	9	the
2658	10	site
2659	11	in
2660	12	the
2661	13	morning
2662	14	.
2663	15	<eos>
2664	0	The
2665	1	publisher
2666	2	almost
2667	3	explained
2668	4	how
2669	5	the
2670	6	writer
2671	7	highlighted
2672	8	in
2673	9	the
2674	10	study
2675	11	during
2676	12	the
2677	13	weekend
2678	14	.
2679	15	<eos>
2680	0	The
2681	1	employer
2682	2	totally
2683	3	explained
2684	4	how
2685	5	the
2686	6	colleague
2687	7	eliminated
2688	8	in
2689	9	the
2690	10	building
2691	11	in
2692	12	the
2693	13	morning
2694	14	.
2695	15	<eos>
2696	0	The
2697	1	critic
2698	2	carefully
2699	3	explained
2700	4	how
2701	5	the
2702	6	architect
2703	7	destroyed
2704	8	on
2705	9	the
2706	10	site
2707	11	during
2708	12	the
2709	13	holidays
2710	14	.
2711	15	<eos>
2712	0	The
2713	1	landlord
2714	2	promptly
2715	3	explained
2716	4	how
2717	5	the
2718	6	tenant
2719	7	ignored
2720	8	in
2721	9	the
2722	10	house
2723	11	in
2724	12	the
2725	13	afternoon
2726	14	.
2727	15	<eos>
2728	0	The
2729	1	boss
2730	2	slowly
2731	3	explained
2732	4	how
2733	5	the
2734	6	designer
2735	7	designed
2736	8	in
2737	9	the
2738	10	bar
2739	11	during
2740	12	the
2741	13	holidays
2742	14	.
2743	15	<eos>
2744	0	The
2745	1	critic
2746	2	gradually
2747	3	explained
2748	4	how
2749	5	the
2750	6	painters
2751	7	modified
2752	8	in
2753	9	the
2754	10	studio
2755	11	in
2756	12	the
2757	13	morning
2758	14	.
2759	15	<eos>
2760	0	The
2761	1	cleaner
2762	2	obviously
2763	3	knew
2764	4	when
2765	5	the
2766	6	resident
2767	7	identified
2768	8	in
2769	9	the
2770	10	hall
2771	11	in
2772	12	the
2773	13	morning
2774	14	.
2775	15	<eos>
2776	0	The
2777	1	victim
2778	2	clearly
2779	3	knew
2780	4	when
2781	5	the
2782	6	murderer
2783	7	held
2784	8	in
2785	9	the
2786	10	hall
2787	11	in
2788	12	the
2789	13	evening
2790	14	.
2791	15	<eos>
2792	0	The
2793	1	professor
2794	2	totally
2795	3	knew
2796	4	when
2797	5	the
2798	6	scientist
2799	7	installed
2800	8	in
2801	9	the
2802	10	building
2803	11	during
2804	12	the
2805	13	weekend
2806	14	.
2807	15	<eos>
2808	0	The
2809	1	policeman
2810	2	stupidly
2811	3	knew
2812	4	when
2813	5	the
2814	6	butcher
2815	7	recognized
2816	8	in
2817	9	the
2818	10	shop
2819	11	in
2820	12	the
2821	13	morning
2822	14	.
2823	15	<eos>
2824	0	The
2825	1	coach
2826	2	regrettably
2827	3	knew
2828	4	when
2829	5	the
2830	6	pupil
2831	7	caught
2832	8	in
2833	9	the
2834	10	gym
2835	11	during
2836	12	the
2837	13	weekend
2838	14	.
2839	15	<eos>
2840	0	The
2841	1	associate
2842	2	totally
2843	3	knew
2844	4	when
2845	5	the
2846	6	accountant
2847	7	unveiled
2848	8	in
2849	9	the
2850	10	office
2851	11	in
2852	12	the
2853	13	afternoon
2854	14	.
2855	15	<eos>
2856	0	The
2857	1	author
2858	2	obviously
2859	3	knew
2860	4	when
2861	5	the
2862	6	editor
2863	7	praised
2864	8	in
2865	9	the
2866	10	studio
2867	11	during
2868	12	the
2869	13	holidays
2870	14	.
2871	15	<eos>
2872	0	The
2873	1	nurse
2874	2	almost
2875	3	forgot
2876	4	when
2877	5	the
2878	6	dentist
2879	7	carried
2880	8	in
2881	9	the
2882	10	office
2883	11	during
2884	12	the
2885	13	holidays
2886	14	.
2887	15	<eos>
2888	0	The
2889	1	assistant
2890	2	clearly
2891	3	forgot
2892	4	when
2893	5	the
2894	6	economist
2895	7	prevented
2896	8	in
2897	9	the
2898	10	hall
2899	11	in
2900	12	the
2901	13	morning
2902	14	.
2903	15	<eos>
2904	0	The
2905	1	waiter
2906	2	gradually
2907	3	forgot
2908	4	when
2909	5	the
2910	6	customer
2911	7	bought
2912	8	in
2913	9	the
2914	10	pub
2915	11	in
2916	12	the
2917	13	evening
2918	14	.
2919	15	<eos>
2920	0	The
2921	1	drivers
2922	2	stupidly
2923	3	forgot
2924	4	when
2925	5	the
2926	6	gardener
2927	7	saved
2928	8	in
2929	9	the
2930	10	garden
2931	11	during
2932	12	the
2933	13	weekend
2934	14	.
2935	15	<eos>
2936	0	The
2937	1	inspector
2938	2	foolishly
2939	3	forgot
2940	4	when
2941	5	the
2942	6	prisoner
2943	7	discovered
2944	8	in
2945	9	the
2946	10	cell
2947	11	in
2948	12	the
2949	13	evening
2950	14	.
2951	15	<eos>
2952	0	The
2953	1	intern
2954	2	stupidly
2955	3	forgot
2956	4	when
2957	5	the
2958	6	surgeon
2959	7	found
2960	8	in
2961	9	the
2962	10	hospital
2963	11	in
2964	12	the
2965	13	evening
2966	14	.
2967	15	<eos>
2968	0	The
2969	1	archaeologist
2970	2	regrettably
2971	3	forgot
2972	4	when
2973	5	the
2974	6	excavator
2975	7	ruined
2976	8	on
2977	9	the
2978	10	site
2979	11	in
2980	12	the
2981	13	morning
2982	14	.
2983	15	<eos>
2984	0	The
2985	1	publisher
2986	2	almost
2987	3	explained
2988	4	when
2989	5	the
2990	6	writer
2991	7	highlighted
2992	8	in
2993	9	the
2994	10	study
2995	11	during
2996	12	the
2997	13	weekend
2998	14	.
2999	15	<eos>
3000	0	The
3001	1	employer
3002	2	totally
3003	3	explained
3004	4	when
3005	5	the
3006	6	colleague
3007	7	eliminated
3008	8	in
3009	9	the
3010	10	building
3011	11	in
3012	12	the
3013	13	morning
3014	14	.
3015	15	<eos>
3016	0	The
3017	1	critic
3018	2	carefully
3019	3	explained
3020	4	when
3021	5	the
3022	6	architect
3023	7	destroyed
3024	8	on
3025	9	the
3026	10	site
3027	11	during
3028	12	the
3029	13	holidays
3030	14	.
3031	15	<eos>
3032	0	The
3033	1	landlord
3034	2	promptly
3035	3	explained
3036	4	when
3037	5	the
3038	6	tenant
3039	7	ignored
3040	8	in
3041	9	the
3042	10	house
3043	11	in
3044	12	the
3045	13	afternoon
3046	14	.
3047	15	<eos>
3048	0	The
3049	1	boss
3050	2	slowly
3051	3	explained
3052	4	when
3053	5	the
3054	6	designer
3055	7	designed
3056	8	in
3057	9	the
3058	10	bar
3059	11	during
3060	12	the
3061	13	holidays
3062	14	.
3063	15	<eos>
3064	0	The
3065	1	critic
3066	2	gradually
3067	3	explained
3068	4	when
3069	5	the
3070	6	painters
3071	7	modified
3072	8	in
3073	9	the
3074	10	studio
3075	11	in
3076	12	the
3077	13	morning
3078	14	.
3079	15	<eos>
3080	0	The
3081	1	cleaner
3082	2	obviously
3083	3	knew
3084	4	where
3085	5	the
3086	6	resident
3087	7	identified
3088	8	in
3089	9	the
3090	10	hall
3091	11	in
3092	12	the
3093	13	morning
3094	14	.
3095	15	<eos>
3096	0	The
3097	1	victim
3098	2	clearly
3099	3	knew
3100	4	where
3101	5	the
3102	6	murderer
3103	7	held
3104	8	in
3105	9	the
3106	10	hall
3107	11	in
3108	12	the
3109	13	evening
3110	14	.
3111	15	<eos>
3112	0	The
3113	1	professor
3114	2	totally
3115	3	knew
3116	4	where
3117	5	the
3118	6	scientist
3119	7	installed
3120	8	in
3121	9	the
3122	10	building
3123	11	during
3124	12	the
3125	13	weekend
3126	14	.
3127	15	<eos>
3128	0	The
3129	1	policeman
3130	2	stupidly
3131	3	knew
3132	4	where
3133	5	the
3134	6	butcher
3135	7	recognized
3136	8	in
3137	9	the
3138	10	shop
3139	11	in
3140	12	the
3141	13	morning
3142	14	.
3143	15	<eos>
3144	0	The
3145	1	coach
3146	2	regrettably
3147	3	knew
3148	4	where
3149	5	the
3150	6	pupil
3151	7	caught
3152	8	in
3153	9	the
3154	10	gym
3155	11	during
3156	12	the
3157	13	weekend
3158	14	.
3159	15	<eos>
3160	0	The
3161	1	associate
3162	2	totally
3163	3	knew
3164	4	where
3165	5	the
3166	6	accountant
3167	7	unveiled
3168	8	in
3169	9	the
3170	10	office
3171	11	in
3172	12	the
3173	13	afternoon
3174	14	.
3175	15	<eos>
3176	0	The
3177	1	author
3178	2	obviously
3179	3	knew
3180	4	where
3181	5	the
3182	6	editor
3183	7	praised
3184	8	in
3185	9	the
3186	10	studio
3187	11	during
3188	12	the
3189	13	holidays
3190	14	.
3191	15	<eos>
3192	0	The
3193	1	nurse
3194	2	almost
3195	3	forgot
3196	4	where
3197	5	the
3198	6	dentist
3199	7	carried
3200	8	in
3201	9	the
3202	10	office
3203	11	during
3204	12	the
3205	13	holidays
3206	14	.
3207	15	<eos>
3208	0	The
3209	1	assistant
3210	2	clearly
3211	3	forgot
3212	4	where
3213	5	the
3214	6	economist
3215	7	prevented
3216	8	in
3217	9	the
3218	10	hall
3219	11	in
3220	12	the
3221	13	morning
3222	14	.
3223	15	<eos>
3224	0	The
3225	1	waiter
3226	2	gradually
3227	3	forgot
3228	4	where
3229	5	the
3230	6	customer
3231	7	bought
3232	8	in
3233	9	the
3234	10	pub
3235	11	in
3236	12	the
3237	13	evening
3238	14	.
3239	15	<eos>
3240	0	The
3241	1	drivers
3242	2	stupidly
3243	3	forgot
3244	4	where
3245	5	the
3246	6	gardener
3247	7	saved
3248	8	in
3249	9	the
3250	10	garden
3251	11	during
3252	12	the
3253	13	weekend
3254	14	.
3255	15	<eos>
3256	0	The
3257	1	inspector
3258	2	foolishly
3259	3	forgot
3260	4	where
3261	5	the
3262	6	prisoner
3263	7	discovered
3264	8	in
3265	9	the
3266	10	cell
3267	11	in
3268	12	the
3269	13	evening
3270	14	.
3271	15	<eos>
3272	0	The
3273	1	intern
3274	2	stupidly
3275	3	forgot
3276	4	where
3277	5	the
3278	6	surgeon
3279	7	found
3280	8	in
3281	9	the
3282	10	hospital
3283	11	in
3284	12	the
3285	13	evening
3286	14	.
3287	15	<eos>
3288	0	The
3289	1	archaeologist
3290	2	regrettably
3291	3	forgot
3292	4	where
3293	5	the
3294	6	excavator
3295	7	ruined
3296	8	on
3297	9	the
3298	10	site
3299	11	in
3300	12	the
3301	13	morning
3302	14	.
3303	15	<eos>
3304	0	The
3305	1	publisher
3306	2	almost
3307	3	explained
3308	4	where
3309	5	the
3310	6	writer
3311	7	highlighted
3312	8	in
3313	9	the
3314	10	study
3315	11	during
3316	12	the
3317	13	weekend
3318	14	.
3319	15	<eos>
3320	0	The
3321	1	employer
3322	2	totally
3323	3	explained
3324	4	where
3325	5	the
3326	6	colleague
3327	7	eliminated
3328	8	in
3329	9	the
3330	10	building
3331	11	in
3332	12	the
3333	13	morning
3334	14	.
3335	15	<eos>
3336	0	The
3337	1	critic
3338	2	carefully
3339	3	explained
3340	4	where
3341	5	the
3342	6	architect
3343	7	destroyed
3344	8	on
3345	9	the
3346	10	site
3347	11	during
3348	12	the
3349	13	holidays
3350	14	.
3351	15	<eos>
3352	0	The
3353	1	landlord
3354	2	promptly
3355	3	explained
3356	4	where
3357	5	the
3358	6	tenant
3359	7	ignored
3360	8	in
3361	9	the
3362	10	house
3363	11	in
3364	12	the
3365	13	afternoon
3366	14	.
3367	15	<eos>
3368	0	The
3369	1	boss
3370	2	slowly
3371	3	explained
3372	4	where
3373	5	the
3374	6	designer
3375	7	designed
3376	8	in
3377	9	the
3378	10	bar
3379	11	during
3380	12	the
3381	13	holidays
3382	14	.
3383	15	<eos>
3384	0	The
3385	1	critic
3386	2	gradually
3387	3	explained
3388	4	where
3389	5	the
3390	6	painters
3391	7	modified
3392	8	in
3393	9	the
3394	10	studio
3395	11	in
3396	12	the
3397	13	morning
3398	14	.
3399	15	<eos>
