sentence_index,word_index,word,surprisal,model,condition,global_condition
43,7,recognized,15.456542015075684,gpt2_supr,how-no-gap,global
43,8,the,2.5856189727783203,gpt2_supr,how-no-gap,global
43,9,tin,13.392983436584473,gpt2_supr,how-no-gap,global
43,10,of,3.970960855484009,gpt2_supr,how-no-gap,global
43,11,meat,3.5091984272003174,gpt2_supr,how-no-gap,global
43,12,in,3.871389389038086,gpt2_supr,how-no-gap,global
43,13,the,1.0246986150741575,gpt2_supr,how-no-gap,global
43,14,shop,5.141211032867432,gpt2_supr,how-no-gap,global
43,15,in,7.691598415374756,gpt2_supr,how-no-gap,global
43,16,the,2.330467700958252,gpt2_supr,how-no-gap,global
43,17,morning,3.992961406707764,gpt2_supr,how-no-gap,global
43,18,.,11.223566055297852,gpt2_supr,how-no-gap,non-global
44,0,The,0.0,gpt2_supr,how-no-gap,non-global
44,1,coach,13.216989517211914,gpt2_supr,how-no-gap,non-global
44,2,regrettably,21.84473991394043,gpt2_supr,how-no-gap,non-global
44,3,knew,9.119287490844728,gpt2_supr,how-no-gap,non-global
44,4,how,5.127414703369141,gpt2_supr,how-no-gap,non-global
44,5,the,5.270219326019287,gpt2_supr,how-no-gap,global
44,6,pupil,12.478663444519045,gpt2_supr,how-no-gap,global
44,7,indicated,15.503409385681152,gpt2_supr,how-no-gap,global
44,8,the,4.426002502441406,gpt2_supr,how-no-gap,global
44,9,block,14.45884132385254,gpt2_supr,how-no-gap,global
44,10,of,3.250192403793335,gpt2_supr,how-no-gap,global
44,11,text,7.21092414855957,gpt2_supr,how-no-gap,global
44,12,in,4.106258869171143,gpt2_supr,how-no-gap,global
44,13,the,1.8758641481399536,gpt2_supr,how-no-gap,global
44,14,study,10.213377952575684,gpt2_supr,how-no-gap,global
44,15,during,9.33114528656006,gpt2_supr,how-no-gap,global
44,16,the,1.4616448879241943,gpt2_supr,how-no-gap,global
44,17,weekend,11.286606788635254,gpt2_supr,how-no-gap,global
44,18,.,11.319491386413574,gpt2_supr,how-no-gap,non-global
45,0,The,0.0,gpt2_supr,how-no-gap,non-global
45,1,associate,17.001256942749023,gpt2_supr,how-no-gap,non-global
45,2,obviously,18.43759155273437,gpt2_supr,how-no-gap,non-global
45,3,knew,4.732955455780029,gpt2_supr,how-no-gap,non-global
45,4,how,3.9353551864624015,gpt2_supr,how-no-gap,non-global
45,5,the,5.742459774017334,gpt2_supr,how-no-gap,global
45,6,accountant,15.326391220092772,gpt2_supr,how-no-gap,global
45,7,hid,12.80974292755127,gpt2_supr,how-no-gap,global
45,8,the,2.3340346813201904,gpt2_supr,how-no-gap,global
45,9,pile,13.369336128234863,gpt2_supr,how-no-gap,global
45,10,of,0.2320682555437088,gpt2_supr,how-no-gap,global
45,11,documents,5.7819905281066895,gpt2_supr,how-no-gap,global
45,12,in,3.139025449752808,gpt2_supr,how-no-gap,global
45,13,the,1.5338016748428345,gpt2_supr,how-no-gap,global
45,14,office,4.297245979309082,gpt2_supr,how-no-gap,global
45,15,in,6.114062309265137,gpt2_supr,how-no-gap,global
45,16,the,2.6041128635406494,gpt2_supr,how-no-gap,global
45,17,afternoon,9.20909595489502,gpt2_supr,how-no-gap,global
45,18,.,11.820234298706056,gpt2_supr,how-no-gap,non-global
46,0,The,0.0,gpt2_supr,how-no-gap,non-global
46,1,author,10.091313362121582,gpt2_supr,how-no-gap,non-global
46,2,regrettably,19.163402557373047,gpt2_supr,how-no-gap,non-global
46,3,knew,9.731768608093262,gpt2_supr,how-no-gap,non-global
46,4,how,6.732028484344482,gpt2_supr,how-no-gap,non-global
46,5,the,5.4170637130737305,gpt2_supr,how-no-gap,global
46,6,editor,11.043472290039062,gpt2_supr,how-no-gap,global
46,7,recorded,16.149932861328125,gpt2_supr,how-no-gap,global
46,8,the,2.3050503730773926,gpt2_supr,how-no-gap,global
46,9,techniques,14.972172737121582,gpt2_supr,how-no-gap,global
46,10,of,2.7152371406555176,gpt2_supr,how-no-gap,global
46,11,painting,8.522431373596191,gpt2_supr,how-no-gap,global
46,12,in,4.774022579193115,gpt2_supr,how-no-gap,global
46,13,the,2.196665048599243,gpt2_supr,how-no-gap,global
46,14,studio,5.143205165863037,gpt2_supr,how-no-gap,global
46,15,during,7.458375453948975,gpt2_supr,how-no-gap,global
46,16,the,1.361395001411438,gpt2_supr,how-no-gap,global
46,17,holidays,12.480923652648926,gpt2_supr,how-no-gap,global
46,18,.,11.298553466796877,gpt2_supr,how-no-gap,non-global
47,0,The,0.0,gpt2_supr,how-no-gap,non-global
47,1,applicant,15.691343307495115,gpt2_supr,how-no-gap,non-global
47,2,almost,17.198396682739258,gpt2_supr,how-no-gap,non-global
47,3,forgot,8.983743667602539,gpt2_supr,how-no-gap,non-global
47,4,how,4.416780471801758,gpt2_supr,how-no-gap,non-global
47,5,the,7.246639728546143,gpt2_supr,how-no-gap,global
47,6,dentist,13.043511390686035,gpt2_supr,how-no-gap,global
47,7,dropped,11.27028465270996,gpt2_supr,how-no-gap,global
47,8,the,2.596138000488281,gpt2_supr,how-no-gap,global
47,9,samples,13.181593894958496,gpt2_supr,how-no-gap,global
47,10,of,2.9645915031433105,gpt2_supr,how-no-gap,global
47,11,acid,9.361859321594238,gpt2_supr,how-no-gap,global
47,12,in,2.24064564704895,gpt2_supr,how-no-gap,global
47,13,the,1.6597577333450315,gpt2_supr,how-no-gap,global
47,14,laboratory,10.04091739654541,gpt2_supr,how-no-gap,global
47,15,during,8.115694999694824,gpt2_supr,how-no-gap,global
47,16,the,0.8967879414558411,gpt2_supr,how-no-gap,global
47,17,holidays,15.550832748413086,gpt2_supr,how-no-gap,global
47,18,.,10.110525131225586,gpt2_supr,how-no-gap,non-global
48,0,The,0.0,gpt2_supr,how-no-gap,non-global
48,1,assistant,14.236419677734377,gpt2_supr,how-no-gap,non-global
48,2,clearly,16.625452041625977,gpt2_supr,how-no-gap,non-global
48,3,forgot,11.417880058288574,gpt2_supr,how-no-gap,non-global
48,4,how,5.108539581298828,gpt2_supr,how-no-gap,non-global
48,5,the,6.656209468841553,gpt2_supr,how-no-gap,global
48,6,economist,17.20960235595703,gpt2_supr,how-no-gap,global
48,7,encouraged,15.795551300048828,gpt2_supr,how-no-gap,global
48,8,the,3.6113202571868896,gpt2_supr,how-no-gap,global
48,9,gang,12.423783302307127,gpt2_supr,how-no-gap,global
48,10,of,4.500642776489258,gpt2_supr,how-no-gap,global
48,11,investors,8.84546184539795,gpt2_supr,how-no-gap,global
48,12,in,4.720895767211914,gpt2_supr,how-no-gap,global
48,13,the,2.072131395339966,gpt2_supr,how-no-gap,global
48,14,hall,12.41943073272705,gpt2_supr,how-no-gap,global
48,15,in,6.408525943756104,gpt2_supr,how-no-gap,global
48,16,the,2.37520694732666,gpt2_supr,how-no-gap,global
48,17,morning,5.715764045715332,gpt2_supr,how-no-gap,global
48,18,.,11.484705924987791,gpt2_supr,how-no-gap,non-global
49,0,The,0.0,gpt2_supr,how-no-gap,non-global
49,1,waiter,16.28982162475586,gpt2_supr,how-no-gap,non-global
49,2,gradually,16.131105422973633,gpt2_supr,how-no-gap,non-global
49,3,forgot,10.9144287109375,gpt2_supr,how-no-gap,non-global
49,4,how,5.152764320373535,gpt2_supr,how-no-gap,non-global
49,5,the,6.953402042388916,gpt2_supr,how-no-gap,global
49,6,customer,8.505450248718262,gpt2_supr,how-no-gap,global
49,7,drank,10.548828125,gpt2_supr,how-no-gap,global
49,8,the,3.255653381347656,gpt2_supr,how-no-gap,global
49,9,barrel,14.969637870788574,gpt2_supr,how-no-gap,global
49,10,of,0.5623864531517029,gpt2_supr,how-no-gap,global
49,11,beer,2.499396800994873,gpt2_supr,how-no-gap,global
49,12,in,5.161586284637451,gpt2_supr,how-no-gap,global
49,13,the,1.832571268081665,gpt2_supr,how-no-gap,global
49,14,pub,7.475977897644043,gpt2_supr,how-no-gap,global
49,15,in,6.610047817230225,gpt2_supr,how-no-gap,global
49,16,the,1.9457330703735352,gpt2_supr,how-no-gap,global
49,17,evening,5.999028205871582,gpt2_supr,how-no-gap,global
49,18,.,11.052717208862305,gpt2_supr,how-no-gap,non-global
50,0,The,0.0,gpt2_supr,how-no-gap,non-global
50,1,drivers,14.505780220031738,gpt2_supr,how-no-gap,non-global
50,2,stupidly,17.553110122680664,gpt2_supr,how-no-gap,non-global
50,3,forgot,6.268310546875,gpt2_supr,how-no-gap,non-global
50,4,how,5.313597202301025,gpt2_supr,how-no-gap,non-global
50,5,the,6.795200824737549,gpt2_supr,how-no-gap,global
50,6,gardener,18.482776641845703,gpt2_supr,how-no-gap,global
50,7,built,9.35147762298584,gpt2_supr,how-no-gap,global
50,8,the,2.125487327575684,gpt2_supr,how-no-gap,global
50,9,structures,11.356239318847656,gpt2_supr,how-no-gap,global
50,10,of,5.158847808837891,gpt2_supr,how-no-gap,global
50,11,steel,11.146963119506836,gpt2_supr,how-no-gap,global
50,12,in,6.290831089019775,gpt2_supr,how-no-gap,global
50,13,the,1.526235818862915,gpt2_supr,how-no-gap,global
50,14,garden,6.171555995941162,gpt2_supr,how-no-gap,global
50,15,during,8.116795539855957,gpt2_supr,how-no-gap,global
50,16,the,1.5464009046554563,gpt2_supr,how-no-gap,global
50,17,weekend,8.713187217712402,gpt2_supr,how-no-gap,global
50,18,.,9.722336769104004,gpt2_supr,how-no-gap,non-global
51,0,The,0.0,gpt2_supr,how-no-gap,non-global
51,1,inspector,15.035024642944336,gpt2_supr,how-no-gap,non-global
51,2,foolishly,23.275901794433597,gpt2_supr,how-no-gap,non-global
51,3,forgot,7.233493804931641,gpt2_supr,how-no-gap,non-global
51,4,how,7.105584621429443,gpt2_supr,how-no-gap,non-global
51,5,the,6.46845817565918,gpt2_supr,how-no-gap,global
51,6,prisoner,14.174139022827148,gpt2_supr,how-no-gap,global
51,7,discovered,12.094626426696776,gpt2_supr,how-no-gap,global
51,8,the,1.754471778869629,gpt2_supr,how-no-gap,global
51,9,sheet,12.300944328308104,gpt2_supr,how-no-gap,global
51,10,of,2.5193064212799072,gpt2_supr,how-no-gap,global
51,11,plastic,8.854947090148926,gpt2_supr,how-no-gap,global
51,12,in,4.094464302062988,gpt2_supr,how-no-gap,global
51,13,the,1.241911768913269,gpt2_supr,how-no-gap,global
51,14,cell,4.19741678237915,gpt2_supr,how-no-gap,global
51,15,in,6.513930797576904,gpt2_supr,how-no-gap,global
51,16,the,1.448941707611084,gpt2_supr,how-no-gap,global
51,17,evening,9.074883460998535,gpt2_supr,how-no-gap,global
51,18,.,11.529242515563965,gpt2_supr,how-no-gap,non-global
52,0,The,0.0,gpt2_supr,how-no-gap,non-global
52,1,engineer,15.022146224975586,gpt2_supr,how-no-gap,non-global
52,2,stupidly,18.2403507232666,gpt2_supr,how-no-gap,non-global
52,3,forgot,5.396956920623779,gpt2_supr,how-no-gap,non-global
52,4,how,5.944625854492188,gpt2_supr,how-no-gap,non-global
52,5,the,6.231524467468262,gpt2_supr,how-no-gap,global
52,6,surgeon,16.26034164428711,gpt2_supr,how-no-gap,global
52,7,created,10.394636154174805,gpt2_supr,how-no-gap,global
52,8,the,1.679256558418274,gpt2_supr,how-no-gap,global
52,9,layer,14.11639404296875,gpt2_supr,how-no-gap,global
52,10,of,0.7798445820808411,gpt2_supr,how-no-gap,global
52,11,tissue,5.461461544036865,gpt2_supr,how-no-gap,global
52,12,in,3.8705453872680655,gpt2_supr,how-no-gap,global
52,13,the,1.2267625331878662,gpt2_supr,how-no-gap,global
52,14,hospital,8.14768123626709,gpt2_supr,how-no-gap,global
52,15,in,6.652120113372803,gpt2_supr,how-no-gap,global
52,16,the,1.6667674779891968,gpt2_supr,how-no-gap,global
52,17,evening,14.038411140441896,gpt2_supr,how-no-gap,global
52,18,.,11.386853218078612,gpt2_supr,how-no-gap,non-global
53,0,The,0.0,gpt2_supr,how-no-gap,non-global
53,1,archaeologist,16.70294761657715,gpt2_supr,how-no-gap,non-global
53,2,regrettably,21.113201141357425,gpt2_supr,how-no-gap,non-global
53,3,forgot,5.794313430786133,gpt2_supr,how-no-gap,non-global
53,4,how,7.6192307472229,gpt2_supr,how-no-gap,non-global
53,5,the,5.616000652313232,gpt2_supr,how-no-gap,global
53,6,excavator,10.566271781921388,gpt2_supr,how-no-gap,global
53,7,found,7.456686496734619,gpt2_supr,how-no-gap,global
53,8,the,1.2823045253753662,gpt2_supr,how-no-gap,global
53,9,group,11.862025260925291,gpt2_supr,how-no-gap,global
53,10,of,1.4033145904541016,gpt2_supr,how-no-gap,global
53,11,fossils,9.06118106842041,gpt2_supr,how-no-gap,global
53,12,on,5.992744445800781,gpt2_supr,how-no-gap,global
53,13,the,0.7598912715911865,gpt2_supr,how-no-gap,global
53,14,site,4.453953266143799,gpt2_supr,how-no-gap,global
53,15,in,5.092462539672852,gpt2_supr,how-no-gap,global
53,16,the,2.460554361343384,gpt2_supr,how-no-gap,global
53,17,morning,8.694820404052734,gpt2_supr,how-no-gap,global
53,18,.,9.98416519165039,gpt2_supr,how-no-gap,non-global
54,0,The,0.0,gpt2_supr,how-no-gap,non-global
54,1,publisher,13.935882568359377,gpt2_supr,how-no-gap,non-global
54,2,almost,15.611283302307127,gpt2_supr,how-no-gap,non-global
54,3,explained,14.15142822265625,gpt2_supr,how-no-gap,non-global
54,4,how,5.068718433380127,gpt2_supr,how-no-gap,non-global
54,5,the,2.8209376335144043,gpt2_supr,how-no-gap,global
54,6,writer,11.195783615112305,gpt2_supr,how-no-gap,global
54,7,represented,13.912416458129885,gpt2_supr,how-no-gap,global
54,8,the,2.5429766178131104,gpt2_supr,how-no-gap,global
54,9,code,13.004319190979004,gpt2_supr,how-no-gap,global
54,10,of,2.592853307723999,gpt2_supr,how-no-gap,global
54,11,conduct,1.778544306755066,gpt2_supr,how-no-gap,global
54,12,in,2.9579625129699707,gpt2_supr,how-no-gap,global
54,13,the,2.3167736530303955,gpt2_supr,how-no-gap,global
54,14,text,7.373075485229492,gpt2_supr,how-no-gap,global
54,15,during,10.344301223754885,gpt2_supr,how-no-gap,global
54,16,the,2.0000832080841064,gpt2_supr,how-no-gap,global
54,17,weekend,10.592764854431152,gpt2_supr,how-no-gap,global
54,18,.,9.553210258483888,gpt2_supr,how-no-gap,non-global
55,0,The,0.0,gpt2_supr,how-no-gap,non-global
55,1,employer,15.666671752929688,gpt2_supr,how-no-gap,non-global
55,2,totally,17.34709930419922,gpt2_supr,how-no-gap,non-global
55,3,explained,11.74344253540039,gpt2_supr,how-no-gap,non-global
55,4,how,4.950495719909668,gpt2_supr,how-no-gap,non-global
55,5,the,3.371945142745972,gpt2_supr,how-no-gap,global
55,6,colleague,14.805012702941896,gpt2_supr,how-no-gap,global
55,7,presented,10.867233276367188,gpt2_supr,how-no-gap,global
55,8,the,2.592374801635742,gpt2_supr,how-no-gap,global
55,9,copies,15.67733383178711,gpt2_supr,how-no-gap,global
55,10,of,0.7836068272590637,gpt2_supr,how-no-gap,global
55,11,contracts,10.522433280944824,gpt2_supr,how-no-gap,global
55,12,in,4.940121173858643,gpt2_supr,how-no-gap,global
55,13,the,2.1887593269348145,gpt2_supr,how-no-gap,global
55,14,building,9.231212615966797,gpt2_supr,how-no-gap,global
55,15,in,6.102369785308838,gpt2_supr,how-no-gap,global
55,16,the,3.1030983924865723,gpt2_supr,how-no-gap,global
55,17,morning,6.155530452728272,gpt2_supr,how-no-gap,global
55,18,.,10.559547424316406,gpt2_supr,how-no-gap,non-global
56,0,The,0.0,gpt2_supr,how-no-gap,non-global
56,1,critic,16.8335018157959,gpt2_supr,how-no-gap,non-global
56,2,carefully,16.070783615112305,gpt2_supr,how-no-gap,non-global
56,3,explained,7.674079418182373,gpt2_supr,how-no-gap,non-global
56,4,how,3.246439218521118,gpt2_supr,how-no-gap,non-global
56,5,the,2.3264174461364746,gpt2_supr,how-no-gap,global
56,6,architect,12.955997467041016,gpt2_supr,how-no-gap,global
56,7,designed,8.270225524902344,gpt2_supr,how-no-gap,global
56,8,the,0.937459409236908,gpt2_supr,how-no-gap,global
56,9,suite,12.039311408996582,gpt2_supr,how-no-gap,global
56,10,of,2.089651584625244,gpt2_supr,how-no-gap,global
56,11,rooms,4.536843299865723,gpt2_supr,how-no-gap,global
56,12,in,3.085981845855713,gpt2_supr,how-no-gap,global
56,13,the,1.050533890724182,gpt2_supr,how-no-gap,global
56,14,Philippines,14.730375289916992,gpt2_supr,how-no-gap,global
56,15,during,8.255537033081055,gpt2_supr,how-no-gap,global
56,16,the,1.5350592136383057,gpt2_supr,how-no-gap,global
56,17,holidays,12.794218063354492,gpt2_supr,how-no-gap,global
56,18,.,12.10859203338623,gpt2_supr,how-no-gap,non-global
57,0,The,0.0,gpt2_supr,how-no-gap,non-global
57,1,landlord,14.06236743927002,gpt2_supr,how-no-gap,non-global
57,2,promptly,14.48781681060791,gpt2_supr,how-no-gap,non-global
57,3,explained,10.139906883239746,gpt2_supr,how-no-gap,non-global
57,4,how,5.994698524475098,gpt2_supr,how-no-gap,non-global
57,5,the,2.3668017387390137,gpt2_supr,how-no-gap,global
57,6,photographer,14.45163917541504,gpt2_supr,how-no-gap,global
57,7,removed,10.86696434020996,gpt2_supr,how-no-gap,global
57,8,the,1.3041504621505735,gpt2_supr,how-no-gap,global
57,9,box,9.848798751831056,gpt2_supr,how-no-gap,global
57,10,of,2.6480774879455566,gpt2_supr,how-no-gap,global
57,11,cash,10.441086769104004,gpt2_supr,how-no-gap,global
57,12,in,5.263809680938721,gpt2_supr,how-no-gap,global
57,13,the,1.8232804536819456,gpt2_supr,how-no-gap,global
57,14,house,6.417799949645996,gpt2_supr,how-no-gap,global
57,15,in,6.053563594818115,gpt2_supr,how-no-gap,global
57,16,the,3.0900115966796875,gpt2_supr,how-no-gap,global
57,17,afternoon,7.444296836853027,gpt2_supr,how-no-gap,global
57,18,.,13.338129043579102,gpt2_supr,how-no-gap,non-global
58,0,The,0.0,gpt2_supr,how-no-gap,non-global
58,1,boss,12.989322662353516,gpt2_supr,how-no-gap,non-global
58,2,slowly,18.90482521057129,gpt2_supr,how-no-gap,non-global
58,3,explained,10.449660301208496,gpt2_supr,how-no-gap,non-global
58,4,how,4.08954381942749,gpt2_supr,how-no-gap,non-global
58,5,the,2.387582540512085,gpt2_supr,how-no-gap,global
58,6,journalist,14.932552337646484,gpt2_supr,how-no-gap,global
58,7,ordered,13.177934646606444,gpt2_supr,how-no-gap,global
58,8,the,2.230417013168335,gpt2_supr,how-no-gap,global
58,9,drink,11.8900146484375,gpt2_supr,how-no-gap,global
58,10,of,8.366752624511719,gpt2_supr,how-no-gap,global
58,11,wine,7.397486209869385,gpt2_supr,how-no-gap,global
58,12,in,4.669124603271484,gpt2_supr,how-no-gap,global
58,13,the,1.9888978004455569,gpt2_supr,how-no-gap,global
58,14,bar,5.539905548095703,gpt2_supr,how-no-gap,global
58,15,during,7.758477687835693,gpt2_supr,how-no-gap,global
58,16,the,1.6909363269805908,gpt2_supr,how-no-gap,global
58,17,holidays,12.46123218536377,gpt2_supr,how-no-gap,global
58,18,.,11.097685813903809,gpt2_supr,how-no-gap,non-global
59,0,The,0.0,gpt2_supr,how-no-gap,non-global
59,1,critic,16.8335018157959,gpt2_supr,how-no-gap,non-global
59,2,gradually,17.747650146484375,gpt2_supr,how-no-gap,non-global
59,3,explained,9.988102912902832,gpt2_supr,how-no-gap,non-global
59,4,how,3.9055466651916495,gpt2_supr,how-no-gap,non-global
59,5,the,2.3571367263793945,gpt2_supr,how-no-gap,global
59,6,guests,16.017488479614258,gpt2_supr,how-no-gap,global
59,7,consulted,14.57651710510254,gpt2_supr,how-no-gap,global
59,8,the,2.8569986820220947,gpt2_supr,how-no-gap,global
59,9,index,11.260475158691406,gpt2_supr,how-no-gap,global
59,10,of,2.6370983123779297,gpt2_supr,how-no-gap,global
59,11,records,12.500237464904783,gpt2_supr,how-no-gap,global
59,12,in,4.00481653213501,gpt2_supr,how-no-gap,global
59,13,the,1.6374282836914062,gpt2_supr,how-no-gap,global
59,14,village,10.656389236450195,gpt2_supr,how-no-gap,global
59,15,in,6.204116821289063,gpt2_supr,how-no-gap,global
59,16,the,2.789404392242432,gpt2_supr,how-no-gap,global
59,17,morning,3.8795595169067374,gpt2_supr,how-no-gap,global
59,18,.,11.820608139038086,gpt2_supr,how-no-gap,non-global
60,0,The,0.0,gpt2_supr,when-no-gap,non-global
60,1,cleaner,18.0574893951416,gpt2_supr,when-no-gap,non-global
60,2,obviously,13.950350761413574,gpt2_supr,when-no-gap,non-global
60,3,knew,5.0480637550354,gpt2_supr,when-no-gap,non-global
60,4,when,7.804417610168457,gpt2_supr,when-no-gap,non-global
60,5,the,4.130141258239746,gpt2_supr,when-no-gap,global
60,6,resident,12.642929077148438,gpt2_supr,when-no-gap,global
60,7,identified,12.347257614135742,gpt2_supr,when-no-gap,global
60,8,the,4.747828483581543,gpt2_supr,when-no-gap,global
60,9,chest,14.480740547180176,gpt2_supr,when-no-gap,global
60,10,of,4.238727569580078,gpt2_supr,when-no-gap,global
60,11,documents,11.636537551879885,gpt2_supr,when-no-gap,global
60,12,in,4.194479465484619,gpt2_supr,when-no-gap,global
60,13,the,1.4711661338806152,gpt2_supr,when-no-gap,global
60,14,morning,11.900501251220703,gpt2_supr,when-no-gap,global
60,15,in,7.622233867645264,gpt2_supr,when-no-gap,global
60,16,the,2.2202670574188232,gpt2_supr,when-no-gap,global
60,17,hall,10.30392074584961,gpt2_supr,when-no-gap,global
60,18,.,12.862800598144531,gpt2_supr,when-no-gap,non-global
61,0,The,0.0,gpt2_supr,when-no-gap,non-global
61,1,victim,11.845145225524902,gpt2_supr,when-no-gap,non-global
61,2,clearly,13.884114265441896,gpt2_supr,when-no-gap,non-global
61,3,knew,4.918805122375488,gpt2_supr,when-no-gap,non-global
61,4,when,8.508111000061035,gpt2_supr,when-no-gap,non-global
61,5,the,3.9235143661499023,gpt2_supr,when-no-gap,global
61,6,murderer,10.660691261291504,gpt2_supr,when-no-gap,global
61,7,noticed,12.761040687561035,gpt2_supr,when-no-gap,global
61,8,the,3.732560157775879,gpt2_supr,when-no-gap,global
61,9,pool,12.732029914855955,gpt2_supr,when-no-gap,global
61,10,of,1.8393206596374512,gpt2_supr,when-no-gap,global
61,11,blood,0.0865398794412612,gpt2_supr,when-no-gap,global
61,12,in,3.133029699325561,gpt2_supr,when-no-gap,global
61,13,the,0.8637746572494507,gpt2_supr,when-no-gap,global
61,14,evening,13.955963134765623,gpt2_supr,when-no-gap,global
61,15,in,8.091668128967285,gpt2_supr,when-no-gap,global
61,16,the,1.6391452550888062,gpt2_supr,when-no-gap,global
61,17,prison,12.12787628173828,gpt2_supr,when-no-gap,global
61,18,.,14.405004501342772,gpt2_supr,when-no-gap,non-global
62,0,The,0.0,gpt2_supr,when-no-gap,non-global
62,1,professor,13.283145904541016,gpt2_supr,when-no-gap,non-global
62,2,totally,16.5474853515625,gpt2_supr,when-no-gap,non-global
62,3,knew,6.66673469543457,gpt2_supr,when-no-gap,non-global
62,4,when,7.093691349029541,gpt2_supr,when-no-gap,non-global
62,5,the,4.939577579498291,gpt2_supr,when-no-gap,global
62,6,scientist,12.988879203796388,gpt2_supr,when-no-gap,global
62,7,instructed,13.093477249145508,gpt2_supr,when-no-gap,global
62,8,the,4.534902572631836,gpt2_supr,when-no-gap,global
62,9,teams,13.643404960632324,gpt2_supr,when-no-gap,global
62,10,of,3.514200448989868,gpt2_supr,when-no-gap,global
62,11,students,3.5672271251678467,gpt2_supr,when-no-gap,global
62,12,during,10.710563659667969,gpt2_supr,when-no-gap,global
62,13,the,1.4987263679504397,gpt2_supr,when-no-gap,global
62,14,weekend,8.877979278564453,gpt2_supr,when-no-gap,global
62,15,in,6.452620983123779,gpt2_supr,when-no-gap,global
62,16,the,3.086598873138428,gpt2_supr,when-no-gap,global
62,17,building,7.842905521392822,gpt2_supr,when-no-gap,global
62,18,.,13.30574893951416,gpt2_supr,when-no-gap,non-global
63,0,The,0.0,gpt2_supr,when-no-gap,non-global
63,1,policeman,16.035429000854492,gpt2_supr,when-no-gap,non-global
63,2,stupidly,19.21550178527832,gpt2_supr,when-no-gap,non-global
63,3,knew,11.7320556640625,gpt2_supr,when-no-gap,non-global
63,4,when,7.265563488006592,gpt2_supr,when-no-gap,non-global
63,5,the,4.572370529174805,gpt2_supr,when-no-gap,global
63,6,butcher,15.267714500427246,gpt2_supr,when-no-gap,global
63,7,recognized,14.972898483276367,gpt2_supr,when-no-gap,global
63,8,the,3.4201807975769043,gpt2_supr,when-no-gap,global
63,9,tin,14.206552505493164,gpt2_supr,when-no-gap,global
63,10,of,4.02472448348999,gpt2_supr,when-no-gap,global
63,11,meat,3.7543251514434814,gpt2_supr,when-no-gap,global
63,12,in,3.614926338195801,gpt2_supr,when-no-gap,global
63,13,the,1.3311017751693726,gpt2_supr,when-no-gap,global
63,14,morning,10.892956733703612,gpt2_supr,when-no-gap,global
63,15,in,9.090601921081545,gpt2_supr,when-no-gap,global
63,16,the,1.684337854385376,gpt2_supr,when-no-gap,global
63,17,shop,4.512503623962402,gpt2_supr,when-no-gap,global
63,18,.,12.220528602600098,gpt2_supr,when-no-gap,non-global
64,0,The,0.0,gpt2_supr,when-no-gap,non-global
64,1,coach,13.216989517211914,gpt2_supr,when-no-gap,non-global
64,2,regrettably,21.84473991394043,gpt2_supr,when-no-gap,non-global
64,3,knew,9.119287490844728,gpt2_supr,when-no-gap,non-global
64,4,when,7.253835678100586,gpt2_supr,when-no-gap,non-global
64,5,the,3.740994930267334,gpt2_supr,when-no-gap,global
64,6,pupil,12.737578392028809,gpt2_supr,when-no-gap,global
64,7,indicated,12.560874938964844,gpt2_supr,when-no-gap,global
64,8,the,5.091825485229492,gpt2_supr,when-no-gap,global
64,9,block,14.21798324584961,gpt2_supr,when-no-gap,global
64,10,of,3.298325061798096,gpt2_supr,when-no-gap,global
64,11,text,6.991068840026856,gpt2_supr,when-no-gap,global
64,12,during,9.481664657592772,gpt2_supr,when-no-gap,global
64,13,the,1.627619743347168,gpt2_supr,when-no-gap,global
64,14,weekend,11.662042617797852,gpt2_supr,when-no-gap,global
64,15,in,6.990877151489258,gpt2_supr,when-no-gap,global
64,16,the,4.074049472808838,gpt2_supr,when-no-gap,global
64,17,study,9.664592742919922,gpt2_supr,when-no-gap,global
64,18,.,11.31166934967041,gpt2_supr,when-no-gap,non-global
65,0,The,0.0,gpt2_supr,when-no-gap,non-global
65,1,associate,17.001256942749023,gpt2_supr,when-no-gap,non-global
65,2,obviously,18.43759155273437,gpt2_supr,when-no-gap,non-global
65,3,knew,4.732955455780029,gpt2_supr,when-no-gap,non-global
65,4,when,8.330747604370117,gpt2_supr,when-no-gap,non-global
65,5,the,4.387183666229248,gpt2_supr,when-no-gap,global
65,6,accountant,14.691208839416504,gpt2_supr,when-no-gap,global
65,7,hid,13.680164337158203,gpt2_supr,when-no-gap,global
65,8,the,1.6424154043197632,gpt2_supr,when-no-gap,global
65,9,pile,12.77690315246582,gpt2_supr,when-no-gap,global
65,10,of,0.1541079133749008,gpt2_supr,when-no-gap,global
65,11,documents,5.790414333343506,gpt2_supr,when-no-gap,global
65,12,in,2.654003620147705,gpt2_supr,when-no-gap,global
65,13,the,1.4597684144973757,gpt2_supr,when-no-gap,global
65,14,afternoon,14.340718269348145,gpt2_supr,when-no-gap,global
65,15,in,7.064050674438477,gpt2_supr,when-no-gap,global
65,16,the,2.285398006439209,gpt2_supr,when-no-gap,global
65,17,office,4.579638957977295,gpt2_supr,when-no-gap,global
65,18,.,12.72577667236328,gpt2_supr,when-no-gap,non-global
66,0,The,0.0,gpt2_supr,when-no-gap,non-global
66,1,author,10.091313362121582,gpt2_supr,when-no-gap,non-global
66,2,regrettably,19.163402557373047,gpt2_supr,when-no-gap,non-global
