,model_word,surprisal,model
665,<|endoftext|>,12.862589836120604,gpt2_supr
666,The,0.0,gpt2_supr
667, landlord,14.06236743927002,gpt2_supr
668, promptly,14.48781681060791,gpt2_supr
669, explained,10.139906883239746,gpt2_supr
670, why,5.270285606384277,gpt2_supr
671, the,2.694979429244995,gpt2_supr
672, tenant,4.3616156578063965,gpt2_supr
673, ignored,11.876906394958496,gpt2_supr
674, the,1.718414545059204,gpt2_supr
675, notice,4.183877468109131,gpt2_supr
676, in,6.76645040512085,gpt2_supr
677, the,2.0935165882110596,gpt2_supr
678, house,12.1159086227417,gpt2_supr
679, in,6.301657676696777,gpt2_supr
680, the,2.8105814456939697,gpt2_supr
681, afternoon,11.69370460510254,gpt2_supr
682,.,12.83791160583496,gpt2_supr
683,<|endoftext|>,13.388179779052734,gpt2_supr
684,The,0.0,gpt2_supr
685, boss,12.989322662353516,gpt2_supr
686, slowly,18.90482521057129,gpt2_supr
687, explained,10.449660301208496,gpt2_supr
688, why,4.826785564422607,gpt2_supr
689, the,3.246541976928711,gpt2_supr
690, designer,13.398061752319336,gpt2_supr
691, designed,9.7941312789917,gpt2_supr
692, the,1.3837103843688965,gpt2_supr
693, room,8.959221839904785,gpt2_supr
694, in,3.452981472015381,gpt2_supr
695, the,1.087141036987305,gpt2_supr
696, bar,14.380091667175291,gpt2_supr
697, during,9.076287269592283,gpt2_supr
698, the,1.893550992012024,gpt2_supr
699, holidays,10.799060821533203,gpt2_supr
700,.,10.813608169555664,gpt2_supr
701,<|endoftext|>,13.042376518249512,gpt2_supr
702,The,0.0,gpt2_supr
703, critic,16.8335018157959,gpt2_supr
704, gradually,17.747650146484375,gpt2_supr
705, explained,9.988102912902832,gpt2_supr
706, why,4.3641157150268555,gpt2_supr
707, the,3.215730905532837,gpt2_supr
708, painters,11.717398643493652,gpt2_supr
709, modified,16.234119415283203,gpt2_supr
710, the,2.292860507965088,gpt2_supr
711, paintings,6.882978916168213,gpt2_supr
712, in,3.185387134552002,gpt2_supr
713, the,2.6156344413757324,gpt2_supr
714, studio,5.966248989105225,gpt2_supr
715, in,4.445150375366211,gpt2_supr
716, the,2.3553309440612793,gpt2_supr
717, morning,8.648017883300781,gpt2_supr
718,.,11.811199188232422,gpt2_supr
719,<|endoftext|>,13.404848098754885,gpt2_supr
720,The,0.0,gpt2_supr
721, cleaner,18.0574893951416,gpt2_supr
722, obviously,13.950350761413574,gpt2_supr
723, knew,5.0480637550354,gpt2_supr
724, how,3.635843992233277,gpt2_supr
725, the,6.384954452514648,gpt2_supr
726, resident,14.373647689819336,gpt2_supr
727, identified,12.873408317565918,gpt2_supr
728, the,2.6404738426208496,gpt2_supr
729, letters,11.415096282958984,gpt2_supr
730, in,4.816258907318115,gpt2_supr
731, the,1.0852019786834717,gpt2_supr
732, hall,10.98759937286377,gpt2_supr
733, in,6.751885890960693,gpt2_supr
734, the,2.299913167953491,gpt2_supr
735, morning,6.593790531158447,gpt2_supr
736,.,12.073944091796877,gpt2_supr
737,<|endoftext|>,14.429308891296388,gpt2_supr
738,The,0.0,gpt2_supr
739, victim,11.845145225524902,gpt2_supr
740, clearly,13.884114265441896,gpt2_supr
741, knew,4.918805122375488,gpt2_supr
742, how,4.792856216430664,gpt2_supr
743, the,5.742856502532959,gpt2_supr
744, murderer,10.19883632659912,gpt2_supr
745, held,11.055964469909668,gpt2_supr
746, the,3.0699732303619385,gpt2_supr
747, gun,1.9968408346176147,gpt2_supr
748, in,4.796731472015381,gpt2_supr
749, the,2.965737581253052,gpt2_supr
750, hall,13.009356498718262,gpt2_supr
751, in,7.327033519744873,gpt2_supr
752, the,1.548851728439331,gpt2_supr
753, evening,9.991019248962402,gpt2_supr
754,.,12.781051635742188,gpt2_supr
755,<|endoftext|>,12.948701858520508,gpt2_supr
756,The,0.0,gpt2_supr
757, professor,13.283145904541016,gpt2_supr
758, totally,16.5474853515625,gpt2_supr
759, knew,6.66673469543457,gpt2_supr
760, how,3.388838291168213,gpt2_supr
761, the,5.66616153717041,gpt2_supr
762, scientist,14.138684272766112,gpt2_supr
763, installed,15.042497634887695,gpt2_supr
764, the,1.0155203342437744,gpt2_supr
765, equipment,7.420154094696045,gpt2_supr
766, in,3.379946708679199,gpt2_supr
767, the,1.0792715549468994,gpt2_supr
768, building,6.500234127044678,gpt2_supr
769, during,8.871171951293945,gpt2_supr
770, the,1.2626382112503052,gpt2_supr
771, weekend,8.971701622009277,gpt2_supr
772,.,11.24280834197998,gpt2_supr
773,<|endoftext|>,14.480589866638184,gpt2_supr
774,The,0.0,gpt2_supr
775, policeman,16.035429000854492,gpt2_supr
776, stupidly,19.21550178527832,gpt2_supr
777, knew,11.7320556640625,gpt2_supr
778, how,4.264028549194336,gpt2_supr
779, the,6.185273170471191,gpt2_supr
780, butcher,15.892601013183594,gpt2_supr
781, recognized,15.456542015075684,gpt2_supr
782, the,2.5856189727783203,gpt2_supr
783, meat,7.20716667175293,gpt2_supr
784, in,4.691469192504883,gpt2_supr
785, the,0.9653037786483764,gpt2_supr
786, shop,5.974629878997803,gpt2_supr
787, in,7.407238006591797,gpt2_supr
788, the,2.1944003105163574,gpt2_supr
789, morning,4.1428937911987305,gpt2_supr
790,.,11.23069667816162,gpt2_supr
791,<|endoftext|>,12.789664268493652,gpt2_supr
792,The,0.0,gpt2_supr
793, coach,13.216989517211914,gpt2_supr
794, regrettably,21.84473991394043,gpt2_supr
795, knew,9.119287490844728,gpt2_supr
796, how,5.127414703369141,gpt2_supr
797, the,5.270219326019287,gpt2_supr
798, pupil,12.478663444519045,gpt2_supr
799, caught,11.463154792785645,gpt2_supr
800, the,1.958859920501709,gpt2_supr
801, ball,1.7008049488067627,gpt2_supr
802, in,4.481638431549072,gpt2_supr
803, the,1.5992292165756226,gpt2_supr
804, gym,10.58335018157959,gpt2_supr
805, during,6.608763694763184,gpt2_supr
806, the,2.1178150177001953,gpt2_supr
807, weekend,7.97545051574707,gpt2_supr
808,.,11.672844886779783,gpt2_supr
809,<|endoftext|>,12.5316162109375,gpt2_supr
810,The,0.0,gpt2_supr
811, associate,17.001256942749023,gpt2_supr
812, totally,19.644121170043945,gpt2_supr
813, knew,8.038739204406738,gpt2_supr
814, how,3.241154193878174,gpt2_supr
815, the,5.995068550109863,gpt2_supr
816, accountant,15.92446994781494,gpt2_supr
817, unveiled,19.873380661010746,gpt2_supr
818, the,1.8225466012954712,gpt2_supr
819, documents,7.009555816650391,gpt2_supr
820, in,4.885287284851074,gpt2_supr
821, the,2.344527244567871,gpt2_supr
822, office,4.863203525543213,gpt2_supr
823, in,5.514998912811279,gpt2_supr
824, the,2.811415433883667,gpt2_supr
825, afternoon,6.111250400543213,gpt2_supr
826,.,11.279606819152832,gpt2_supr
827,<|endoftext|>,13.56491756439209,gpt2_supr
828,The,0.0,gpt2_supr
829, author,10.091313362121582,gpt2_supr
830, obviously,12.821762084960938,gpt2_supr
831, knew,5.8588337898254395,gpt2_supr
832, how,4.4876389503479,gpt2_supr
833, the,5.452488422393799,gpt2_supr
834, editor,12.531662940979004,gpt2_supr
835, praised,17.25325584411621,gpt2_supr
836, the,3.009570598602295,gpt2_supr
837, novel,4.040307998657227,gpt2_supr
838, in,5.219082355499268,gpt2_supr
839, the,1.6755030155181885,gpt2_supr
840, studio,15.786075592041016,gpt2_supr
841, during,8.04732608795166,gpt2_supr
842, the,1.285147190093994,gpt2_supr
843, holidays,11.754066467285156,gpt2_supr
844,.,11.264735221862791,gpt2_supr
845,<|endoftext|>,14.235280990600586,gpt2_supr
846,The,0.0,gpt2_supr
847, nurse,14.692875862121582,gpt2_supr
848, almost,12.219037055969238,gpt2_supr
849, forgot,8.148324966430664,gpt2_supr
850, how,4.73886775970459,gpt2_supr
851, the,8.31067943572998,gpt2_supr
852, dentist,11.662497520446776,gpt2_supr
853, carried,12.39599895477295,gpt2_supr
854, the,5.795897006988525,gpt2_supr
855, acid,13.597722053527832,gpt2_supr
856, in,3.12629771232605,gpt2_supr
857, the,2.8976244926452637,gpt2_supr
858, office,8.833154678344727,gpt2_supr
859, during,7.317635536193848,gpt2_supr
860, the,2.0206360816955566,gpt2_supr
861, holidays,11.992318153381348,gpt2_supr
862,.,10.080695152282717,gpt2_supr
863,<|endoftext|>,13.657426834106444,gpt2_supr
864,The,0.0,gpt2_supr
865, assistant,14.236419677734377,gpt2_supr
866, clearly,16.625452041625977,gpt2_supr
867, forgot,11.417880058288574,gpt2_supr
868, how,5.108539581298828,gpt2_supr
869, the,6.656209468841553,gpt2_supr
870, economist,17.20960235595703,gpt2_supr
871, prevented,15.876870155334473,gpt2_supr
872, the,2.8628103733062744,gpt2_supr
873, fraud,10.705486297607422,gpt2_supr
874, in,4.371428966522217,gpt2_supr
875, the,1.507591962814331,gpt2_supr
876, hall,16.569366455078125,gpt2_supr
877, in,5.678769111633301,gpt2_supr
878, the,2.105597496032715,gpt2_supr
879, morning,7.646392822265625,gpt2_supr
880,.,10.520023345947266,gpt2_supr
881,<|endoftext|>,13.485864639282228,gpt2_supr
882,The,0.0,gpt2_supr
883, waiter,16.28982162475586,gpt2_supr
884, gradually,16.131105422973633,gpt2_supr
885, forgot,10.9144287109375,gpt2_supr
886, how,5.152764320373535,gpt2_supr
887, the,6.953402042388916,gpt2_supr
888, customer,8.505450248718262,gpt2_supr
889, bought,8.548315048217773,gpt2_supr
890, the,2.2504947185516357,gpt2_supr
891, beer,5.343771934509277,gpt2_supr
892, in,5.83302116394043,gpt2_supr
893, the,1.066737174987793,gpt2_supr
894, pub,6.533812522888184,gpt2_supr
895, in,6.739713668823242,gpt2_supr
896, the,1.6990975141525269,gpt2_supr
897, evening,6.527526378631592,gpt2_supr
898,.,10.77020263671875,gpt2_supr
899,<|endoftext|>,13.22175407409668,gpt2_supr
900,The,0.0,gpt2_supr
901, drivers,14.505780220031738,gpt2_supr
902, stupidly,17.553110122680664,gpt2_supr
903, forgot,6.268310546875,gpt2_supr
904, how,5.313597202301025,gpt2_supr
905, the,6.795200824737549,gpt2_supr
906, gardener,18.482776641845703,gpt2_supr
907, saved,10.455161094665527,gpt2_supr
908, the,4.08776330947876,gpt2_supr
909, bird,9.046549797058104,gpt2_supr
910, in,4.944851875305176,gpt2_supr
911, the,1.9956790208816528,gpt2_supr
912, garden,3.979532480239868,gpt2_supr
913, during,7.486872673034668,gpt2_supr
914, the,1.7906339168548584,gpt2_supr
915, weekend,6.803650856018066,gpt2_supr
916,.,9.318065643310549,gpt2_supr
917,<|endoftext|>,12.759572982788086,gpt2_supr
918,The,0.0,gpt2_supr
919, inspector,15.035024642944336,gpt2_supr
920, foolishly,23.275901794433594,gpt2_supr
921, forgot,7.233493804931641,gpt2_supr
922, how,7.105584621429443,gpt2_supr
923, the,6.46845817565918,gpt2_supr
924, prisoner,14.174139022827148,gpt2_supr
925, discovered,12.094626426696776,gpt2_supr
926, the,1.754471778869629,gpt2_supr
927, knife,9.192983627319336,gpt2_supr
928, in,3.640071153640747,gpt2_supr
929, the,1.5505878925323486,gpt2_supr
930, cell,5.6543869972229,gpt2_supr
931, in,6.520755290985107,gpt2_supr
932, the,1.3418517112731934,gpt2_supr
933, evening,9.041051864624023,gpt2_supr
934,.,11.503032684326172,gpt2_supr
935,<|endoftext|>,12.935336112976074,gpt2_supr
936,The,0.0,gpt2_supr
937, intern,15.653347969055176,gpt2_supr
938, stupidly,20.66103172302246,gpt2_supr
939, forgot,6.330089092254639,gpt2_supr
940, how,6.2329254150390625,gpt2_supr
941, the,7.437707901000977,gpt2_supr
942, surgeon,15.066444396972656,gpt2_supr
943, found,10.379225730895996,gpt2_supr
944, the,2.493558883666992,gpt2_supr
945, tissue,9.053089141845703,gpt2_supr
946, in,3.350841522216797,gpt2_supr
947, the,1.425573229789734,gpt2_supr
948, hospital,8.435190200805664,gpt2_supr
949, in,7.1559247970581055,gpt2_supr
950, the,1.5660059452056885,gpt2_supr
951, evening,10.49223804473877,gpt2_supr
952,.,10.908831596374512,gpt2_supr
953,<|endoftext|>,13.595277786254885,gpt2_supr
954,The,0.0,gpt2_supr
955, archaeologist,16.70294761657715,gpt2_supr
956, regrettably,21.113201141357425,gpt2_supr
957, forgot,5.794313430786133,gpt2_supr
958, how,7.6192307472229,gpt2_supr
959, the,5.616000652313232,gpt2_supr
960, excavator,10.566271781921388,gpt2_supr
961, ruined,14.251768112182615,gpt2_supr
962, the,1.9595099687576296,gpt2_supr
963, fossils,11.99686336517334,gpt2_supr
964, on,7.209623336791992,gpt2_supr
965, the,1.3406000137329102,gpt2_supr
966, site,5.0342817306518555,gpt2_supr
967, in,5.239005088806152,gpt2_supr
968, the,2.3193531036376953,gpt2_supr
969, morning,8.880027770996094,gpt2_supr
970,.,9.644357681274414,gpt2_supr
971,<|endoftext|>,13.075321197509766,gpt2_supr
972,The,0.0,gpt2_supr
973, publisher,13.935882568359377,gpt2_supr
974, almost,15.611283302307127,gpt2_supr
975, explained,14.15142822265625,gpt2_supr
976, how,5.068718433380127,gpt2_supr
977, the,2.8209376335144043,gpt2_supr
978, writer,11.195783615112305,gpt2_supr
979, highlighted,17.369043350219727,gpt2_supr
980, the,2.011716842651367,gpt2_supr
981, acknowledgement,16.800369262695312,gpt2_supr
982, in,2.813107490539551,gpt2_supr
983, the,1.5090872049331665,gpt2_supr
984, study,12.725467681884766,gpt2_supr
985, during,9.477221488952637,gpt2_supr
986, the,2.4787793159484863,gpt2_supr
987, weekend,9.932550430297852,gpt2_supr
988,.,10.632967948913574,gpt2_supr
989,<|endoftext|>,14.416085243225098,gpt2_supr
990,The,0.0,gpt2_supr
991, employer,15.666671752929688,gpt2_supr
992, totally,17.34709930419922,gpt2_supr
993, explained,11.74344253540039,gpt2_supr
994, how,4.950495719909668,gpt2_supr
995, the,3.3719451427459717,gpt2_supr
996, colleague,14.805012702941896,gpt2_supr
997, eliminated,13.456747055053713,gpt2_supr
998, the,2.162947177886963,gpt2_supr
999, contracts,14.330684661865234,gpt2_supr
1000, in,4.677817344665527,gpt2_supr
1001, the,2.4984588623046875,gpt2_supr
1002, building,10.934687614440918,gpt2_supr
1003, in,5.931140899658203,gpt2_supr
1004, the,3.193186044692993,gpt2_supr
1005, morning,5.558916091918945,gpt2_supr
1006,.,9.974897384643556,gpt2_supr
1007,<|endoftext|>,13.61478328704834,gpt2_supr
1008,The,0.0,gpt2_supr
1009, critic,16.8335018157959,gpt2_supr
1010, carefully,16.070783615112305,gpt2_supr
1011, explained,7.674079418182373,gpt2_supr
1012, how,3.246439218521118,gpt2_supr
1013, the,2.3264174461364746,gpt2_supr
1014, architect,12.955997467041016,gpt2_supr
1015, destroyed,12.724669456481934,gpt2_supr
1016, the,1.4101563692092896,gpt2_supr
1017, house,5.784417629241943,gpt2_supr
1018, on,5.734072208404541,gpt2_supr
1019, the,2.0279157161712646,gpt2_supr
1020, site,5.336212158203125,gpt2_supr
1021, during,9.129846572875977,gpt2_supr
1022, the,1.4539629220962524,gpt2_supr
1023, holidays,13.4592866897583,gpt2_supr
1024,.,10.680706024169922,gpt2_supr
1025,<|endoftext|>,13.1726713180542,gpt2_supr
1026,The,0.0,gpt2_supr
1027, landlord,14.06236743927002,gpt2_supr
1028, promptly,14.48781681060791,gpt2_supr
1029, explained,10.139906883239746,gpt2_supr
1030, how,5.994698524475098,gpt2_supr
1031, the,2.3668017387390137,gpt2_supr
1032, tenant,5.5858869552612305,gpt2_supr
1033, ignored,13.509015083312988,gpt2_supr
1034, the,1.9001694917678833,gpt2_supr
1035, notice,4.506558895111084,gpt2_supr
1036, in,6.646934509277344,gpt2_supr
1037, the,2.451894521713257,gpt2_supr
1038, house,10.26125717163086,gpt2_supr
1039, in,6.458214282989502,gpt2_supr
1040, the,3.1306142807006836,gpt2_supr
1041, afternoon,10.071626663208008,gpt2_supr
1042,.,13.37229347229004,gpt2_supr
1043,<|endoftext|>,13.807051658630373,gpt2_supr
1044,The,0.0,gpt2_supr
1045, boss,12.989322662353516,gpt2_supr
1046, slowly,18.90482521057129,gpt2_supr
1047, explained,10.449660301208496,gpt2_supr
1048, how,4.08954381942749,gpt2_supr
1049, the,2.387582540512085,gpt2_supr
1050, designer,13.634058952331545,gpt2_supr
1051, designed,7.873561859130859,gpt2_supr
1052, the,0.8860874772071838,gpt2_supr
1053, room,9.919919967651367,gpt2_supr
1054, in,4.5570969581604,gpt2_supr
1055, the,2.315101146697998,gpt2_supr
1056, bar,11.064288139343262,gpt2_supr
1057, during,8.493278503417969,gpt2_supr
1058, the,1.6410988569259644,gpt2_supr
1059, holidays,10.624504089355469,gpt2_supr
1060,.,11.002324104309082,gpt2_supr
1061,<|endoftext|>,13.40621566772461,gpt2_supr
1062,The,0.0,gpt2_supr
1063, critic,16.8335018157959,gpt2_supr
1064, gradually,17.747650146484375,gpt2_supr
1065, explained,9.988102912902832,gpt2_supr
1066, how,3.9055466651916504,gpt2_supr
1067, the,2.3571367263793945,gpt2_supr
1068, painters,11.23964023590088,gpt2_supr
1069, modified,13.166857719421388,gpt2_supr
1070, the,1.808760166168213,gpt2_supr
1071, paintings,7.083454132080078,gpt2_supr
1072, in,3.4994051456451416,gpt2_supr
1073, the,2.970327615737915,gpt2_supr
1074, studio,3.3744328022003174,gpt2_supr
1075, in,4.5396409034729,gpt2_supr
1076, the,3.047114372253418,gpt2_supr
1077, morning,9.101686477661133,gpt2_supr
1078,.,12.497899055480955,gpt2_supr
1079,<|endoftext|>,13.771533012390137,gpt2_supr
1080,The,0.0,gpt2_supr
1081, cleaner,18.0574893951416,gpt2_supr
1082, obviously,13.950350761413574,gpt2_supr
1083, knew,5.0480637550354,gpt2_supr
1084, when,7.804417610168457,gpt2_supr
1085, the,4.130141258239746,gpt2_supr
1086, resident,12.642929077148438,gpt2_supr
1087, identified,12.347257614135742,gpt2_supr
1088, the,4.747828483581543,gpt2_supr
1089, letters,13.245261192321776,gpt2_supr
1090, in,5.0212321281433105,gpt2_supr
1091, the,1.1679762601852417,gpt2_supr
1092, morning,11.245447158813477,gpt2_supr
1093, in,7.97261381149292,gpt2_supr
1094, the,2.0589871406555176,gpt2_supr
1095, hall,9.905747413635254,gpt2_supr
1096,.,12.480957984924316,gpt2_supr
1097,<|endoftext|>,13.737232208251951,gpt2_supr
1098,The,0.0,gpt2_supr
1099, victim,11.845145225524902,gpt2_supr
1100, clearly,13.884114265441896,gpt2_supr
1101, knew,4.918805122375488,gpt2_supr
1102, when,8.508111000061035,gpt2_supr
1103, the,3.9235143661499023,gpt2_supr
1104, murderer,10.660691261291504,gpt2_supr
1105, held,10.844444274902344,gpt2_supr
1106, the,2.45980167388916,gpt2_supr
1107, gun,1.4043967723846436,gpt2_supr
1108, in,4.623732089996338,gpt2_supr
1109, the,3.486466646194458,gpt2_supr
1110, evening,12.626446723937988,gpt2_supr
1111, in,7.762574672698975,gpt2_supr
1112, the,2.2241528034210205,gpt2_supr
1113, hall,9.76499843597412,gpt2_supr
1114,.,11.698524475097656,gpt2_supr
1115,<|endoftext|>,12.468846321105955,gpt2_supr
1116,The,0.0,gpt2_supr
1117, professor,13.283145904541016,gpt2_supr
1118, totally,16.5474853515625,gpt2_supr
1119, knew,6.66673469543457,gpt2_supr
1120, when,7.093691349029541,gpt2_supr
1121, the,4.939577579498291,gpt2_supr
1122, scientist,12.988879203796388,gpt2_supr
1123, installed,15.190422058105469,gpt2_supr
1124, the,1.1765329837799072,gpt2_supr
1125, equipment,7.676209449768066,gpt2_supr
1126, during,8.343611717224121,gpt2_supr
1127, the,1.43368399143219,gpt2_supr
1128, weekend,10.32115650177002,gpt2_supr
1129, in,6.372788429260254,gpt2_supr
1130, the,2.8537437915802,gpt2_supr
1131, building,7.932456016540527,gpt2_supr
1132,.,12.023856163024902,gpt2_supr
1133,<|endoftext|>,14.21259880065918,gpt2_supr
1134,The,0.0,gpt2_supr
1135, policeman,16.035429000854492,gpt2_supr
1136, stupidly,19.21550178527832,gpt2_supr
1137, knew,11.7320556640625,gpt2_supr
1138, when,7.265563488006592,gpt2_supr
1139, the,4.572370529174805,gpt2_supr
1140, butcher,15.267714500427246,gpt2_supr
1141, recognized,14.972898483276367,gpt2_supr
1142, the,3.4201807975769043,gpt2_supr
1143, meat,8.734763145446777,gpt2_supr
1144, in,5.0056023597717285,gpt2_supr
1145, the,1.2006419897079468,gpt2_supr
1146, morning,10.284887313842772,gpt2_supr
1147, in,8.84787654876709,gpt2_supr
1148, the,1.621948480606079,gpt2_supr
1149, shop,5.513585090637207,gpt2_supr
1150,.,12.190767288208008,gpt2_supr
1151,<|endoftext|>,12.72797679901123,gpt2_supr
1152,The,0.0,gpt2_supr
1153, coach,13.216989517211914,gpt2_supr
1154, regrettably,21.84473991394043,gpt2_supr
1155, knew,9.119287490844728,gpt2_supr
1156, when,7.253835678100586,gpt2_supr
1157, the,3.740994930267334,gpt2_supr
1158, pupil,12.737578392028809,gpt2_supr
1159, caught,10.0741548538208,gpt2_supr
1160, the,2.8359947204589844,gpt2_supr
1161, ball,1.8192355632781985,gpt2_supr
1162, during,7.397394180297852,gpt2_supr
1163, the,2.055389165878296,gpt2_supr
1164, weekend,10.523698806762695,gpt2_supr
1165, in,7.142868995666504,gpt2_supr
1166, the,2.6751561164855957,gpt2_supr
1167, gym,9.012401580810549,gpt2_supr
1168,.,10.686558723449709,gpt2_supr
1169,<|endoftext|>,13.042811393737791,gpt2_supr
1170,The,0.0,gpt2_supr
1171, associate,17.001256942749023,gpt2_supr
1172, totally,19.644121170043945,gpt2_supr
1173, knew,8.038739204406738,gpt2_supr
1174, when,6.855090141296387,gpt2_supr
1175, the,4.50551700592041,gpt2_supr
1176, accountant,15.258045196533203,gpt2_supr
1177, unveiled,15.072633743286133,gpt2_supr
1178, the,1.664157748222351,gpt2_supr
1179, documents,7.940786361694336,gpt2_supr
1180, in,5.036531448364258,gpt2_supr
1181, the,2.6895689964294434,gpt2_supr
1182, afternoon,8.176413536071777,gpt2_supr
1183, in,7.116175174713135,gpt2_supr
1184, the,2.8619651794433594,gpt2_supr
1185, office,4.259605884552002,gpt2_supr
1186,.,13.392929077148438,gpt2_supr
1187,<|endoftext|>,13.541899681091309,gpt2_supr
1188,The,0.0,gpt2_supr
1189, author,10.091313362121582,gpt2_supr
1190, obviously,12.821762084960938,gpt2_supr
1191, knew,5.8588337898254395,gpt2_supr
1192, when,8.199569702148438,gpt2_supr
1193, the,5.612353801727295,gpt2_supr
1194, editor,11.005799293518066,gpt2_supr
1195, praised,15.54554843902588,gpt2_supr
1196, the,3.698913335800171,gpt2_supr
1197, novel,4.543413162231445,gpt2_supr
1198, during,10.60342788696289,gpt2_supr
1199, the,1.3563354015350342,gpt2_supr
1200, holidays,13.066211700439451,gpt2_supr
1201, in,7.439081192016602,gpt2_supr
1202, the,3.977497100830078,gpt2_supr
1203, studio,13.231178283691406,gpt2_supr
1204,.,12.52154541015625,gpt2_supr
1205,<|endoftext|>,14.40829372406006,gpt2_supr
1206,The,0.0,gpt2_supr
1207, nurse,14.692875862121582,gpt2_supr
1208, almost,12.219037055969238,gpt2_supr
1209, forgot,8.148324966430664,gpt2_supr
1210, when,7.497568607330322,gpt2_supr
1211, the,4.145186424255371,gpt2_supr
1212, dentist,10.555500984191896,gpt2_supr
1213, carried,11.793457984924316,gpt2_supr
1214, the,5.425192356109619,gpt2_supr
1215, acid,13.87735652923584,gpt2_supr
1216, during,10.639037132263184,gpt2_supr
1217, the,1.8293259143829343,gpt2_supr
1218, holidays,14.835721969604492,gpt2_supr
1219, in,6.132272720336914,gpt2_supr
1220, the,4.080996990203857,gpt2_supr
1221, office,7.827774524688721,gpt2_supr
1222,.,10.958523750305176,gpt2_supr
1223,<|endoftext|>,13.141807556152344,gpt2_supr
1224,The,0.0,gpt2_supr
1225, assistant,14.236419677734377,gpt2_supr
1226, clearly,16.625452041625977,gpt2_supr
1227, forgot,11.417880058288574,gpt2_supr
1228, when,8.309188842773438,gpt2_supr
1229, the,4.124304294586182,gpt2_supr
1230, economist,16.661191940307617,gpt2_supr
1231, prevented,16.11058235168457,gpt2_supr
1232, the,3.847141981124878,gpt2_supr
1233, fraud,11.981691360473633,gpt2_supr
1234, in,5.213419437408447,gpt2_supr
1235, the,1.799115777015686,gpt2_supr
1236, morning,11.353177070617676,gpt2_supr
1237, in,7.1806230545043945,gpt2_supr
1238, the,2.6004798412323,gpt2_supr
1239, hall,11.030102729797363,gpt2_supr
1240,.,11.193074226379396,gpt2_supr
1241,<|endoftext|>,13.192394256591797,gpt2_supr
1242,The,0.0,gpt2_supr
1243, waiter,16.28982162475586,gpt2_supr
1244, gradually,16.131105422973633,gpt2_supr
1245, forgot,10.9144287109375,gpt2_supr
1246, when,10.163507461547852,gpt2_supr
1247, the,3.2250163555145264,gpt2_supr
1248, customer,7.741706371307373,gpt2_supr
1249, bought,8.36058235168457,gpt2_supr
1250, the,1.818480372428894,gpt2_supr
1251, beer,5.247627258300781,gpt2_supr
1252, in,6.145174980163574,gpt2_supr
1253, the,1.1709693670272827,gpt2_supr
1254, evening,7.393348217010498,gpt2_supr
1255, in,7.85802698135376,gpt2_supr
1256, the,2.162407875061035,gpt2_supr
1257, pub,6.5531721115112305,gpt2_supr
1258,.,10.39492893218994,gpt2_supr
1259,<|endoftext|>,13.00408935546875,gpt2_supr
1260,The,0.0,gpt2_supr
1261, drivers,14.505780220031738,gpt2_supr
1262, stupidly,17.553110122680664,gpt2_supr
1263, forgot,6.268310546875,gpt2_supr
1264, when,8.469795227050781,gpt2_supr
1265, the,3.735709190368652,gpt2_supr
1266, gardener,17.35729217529297,gpt2_supr
1267, saved,9.106858253479004,gpt2_supr
1268, the,3.4244682788848877,gpt2_supr
1269, bird,8.306204795837402,gpt2_supr
1270, during,7.86618185043335,gpt2_supr
1271, the,2.1474850177764893,gpt2_supr
1272, weekend,7.356220245361328,gpt2_supr
1273, in,7.146151542663574,gpt2_supr
1274, the,3.6013429164886475,gpt2_supr
1275, garden,4.710599899291992,gpt2_supr
1276,.,9.90219020843506,gpt2_supr
1277,<|endoftext|>,12.367778778076172,gpt2_supr
1278,The,0.0,gpt2_supr
1279, inspector,15.035024642944336,gpt2_supr
1280, foolishly,23.275901794433594,gpt2_supr
1281, forgot,7.233493804931641,gpt2_supr
1282, when,9.710139274597168,gpt2_supr
1283, the,4.057670593261719,gpt2_supr
1284, prisoner,12.682805061340332,gpt2_supr
1285, discovered,10.05364990234375,gpt2_supr
1286, the,2.0514185428619385,gpt2_supr
1287, knife,7.936617851257324,gpt2_supr
1288, in,3.1026244163513184,gpt2_supr
1289, the,2.090228319168091,gpt2_supr
1290, evening,12.34965991973877,gpt2_supr
1291, in,8.014728546142578,gpt2_supr
1292, the,1.5217902660369873,gpt2_supr
1293, cell,3.9000437259674072,gpt2_supr
1294,.,12.21705150604248,gpt2_supr
1295,<|endoftext|>,12.655965805053713,gpt2_supr
1296,The,0.0,gpt2_supr
1297, intern,15.653347969055176,gpt2_supr
1298, stupidly,20.66103172302246,gpt2_supr
1299, forgot,6.330089092254639,gpt2_supr
1300, when,9.522526741027832,gpt2_supr
1301, the,4.131930828094482,gpt2_supr
1302, surgeon,13.373353004455566,gpt2_supr
1303, found,9.025952339172363,gpt2_supr
1304, the,2.857081890106201,gpt2_supr
1305, tissue,9.127740859985352,gpt2_supr
1306, in,3.540047407150269,gpt2_supr
1307, the,1.933807373046875,gpt2_supr
1308, evening,13.77621841430664,gpt2_supr
1309, in,7.898929595947266,gpt2_supr
1310, the,1.5374701023101809,gpt2_supr
1311, hospital,5.119100570678711,gpt2_supr
1312,.,11.622430801391602,gpt2_supr
1313,<|endoftext|>,13.453657150268556,gpt2_supr
1314,The,0.0,gpt2_supr
1315, archaeologist,16.70294761657715,gpt2_supr
1316, regrettably,21.113201141357425,gpt2_supr
